psraid,sample,int_date,version,cregion,usr,q6a,q6b,q7,pay1a,pay1b,pay1c,pay1d,pay1e,pay1f,pay1g,pay1h,pay1i,pay1j,pay1k,pay1l,pay1m,pay1n,pay1o,pay1p,pay2a,pay2b,pay2c,pay3,pay4,ql1,ql1a,qc1,hh1,emp,par,sex,age,educ,hisp,race,inc,activ75,activ87,activ112,income,iphoneuse,hphoneuse,recage,receduc,racethn,weight,standwt
200447,2,100810,2,1,S,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,2,4,1,2,2,49,7,2,1,9,3,3,3,4,3,3,4,4,1,4.47058823529412,1.42031111842527
200450,2,101010,2,1,R,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,15, , ,1,2,1,2,1,52,2,2,1,6,3,3,3,3,2,2,4,1,1,3.35294117647059,1.06523333881896
200452,2,100810,2,3,S,1,9,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,2, ,5, , ,1,2,7,2,1,65,7,2,1,7,1,2,3,4,2,2,6,4,1,1.58823529411765,.504584213124768
200456,2,100810,2,1,S,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,0, , ,1,2,1,1,1,40,3,2,1,4,3,3,3,2,2,2,3,2,1,5.23529411764706,1.66325907289275
200463,2,100810,2,1,U,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2, ,9998, , ,1,3,4,1,2,22,3,1,2,99,2,1,1,9,2,2,1,2,3,6.82352941176471,2.16784328601752
200472,2,100810,2,3,R,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2, ,50, , ,2,1,1,1,1,35,5,2,1,6,2,2,3,3,3,3,3,3,1,5.35294117647059,1.70063568127237
200473,2,100810,2,1,S,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2, ,1, , ,1,1,3,2,1,72,6,2,1,4,2,3,3,2,2,2,6,4,1,1.23529411764706,.392454387985931
200475,2,100810,2,3,S,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3,2,2,77,5,2,1,2, , , ,1,3,3,6,3,1,2.52941176470588,.803597080161668
200479,2,100810,2,2,R,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,200,0, , ,1,2,1,2,1,35,5,2,1,6,2,2,3,3,2,2,3,3,1,2.41176470588235,.766220471782055
200483,2,101010,2,3,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,1,1,2,1,48,3,2,1,99,3,1,3,1,3,3,4,2,1,5.05882352941176,1.60719416032334
200486,2,100810,2,2,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,2,1,2,1,32,7,2,3,3,3,2,3,1,3,3,2,4,4,4.11764705882353,1.30818129328644
200492,2,100810,2,2,S,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,1,2,1,1,1,54,5,2,1,8,2,2,3,4,2,2,4,3,1,2.29411764705882,.728843863402443
200496,2,100810,2,2,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,4,1,1,2,33,5,2,1,5,3,1,2,2,3,3,2,3,1,4.47058823529412,1.42031111842527
200501,2,101010,2,1,S,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,2,2,2,1,2,28,5,1,1,3,3,1,3,1,3,3,2,3,3,8.17647058823529,2.59767428238307
200529,2,100810,2,2,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,1,1,2,1,53,6,2,1,3,3,3,3,1,3,3,4,4,1,2.64705882352941,.84097368854128
200540,2,100810,2,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,2,1,2,2,21,5,2,1,1,3,1,3,1,2,2,1,3,1,3.58823529411765,1.13998655557818
200542,2,100810,2,2,U,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,3,2,2,2,18,3,2,1,9,3,1,1,4,2,2,1,2,1,2.52941176470588,.803597080161668
200544,2,100810,2,2,U,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,2,1,1,1,2,21,3,2,1,2,2,2,2,1,3,3,1,2,1,4.05882352941176,1.28949298909663
200549,2,100810,2,2,U,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,2,4,2,1,24,3,2,1,4,3,1,3,2,3,3,1,2,1,5.29411764705882,1.68194737708256
200571,2,100910,2,3,U,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,2,3,2,2,69,5,2,2,7,3,3,3,4,2,2,6,3,2,1.76470588235294,.560649125694187
200575,2,100910,2,3,S,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,2,1,50,25, , ,2,5,1,2,1,22,5,1,1,4,3,2,3,2,3,3,1,3,3,6.47058823529412,2.05571346087868
200582,2,100810,2,2,S,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,10, , ,1,2,1,2,2,41,5,2,1,6,2,3,3,3,2,2,3,3,1,4.88235294117647,1.55112924775392
200585,2,100810,2,3,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,3,1,1,1,39,5,2,2,9,3,1,2,4,2,2,3,3,2,4.11764705882353,1.30818129328644
200587,2,100810,2,2,R,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,2,2,18,2,1,1,1, , , ,1,3,3,1,1,3,8.17647058823529,2.59767428238307
200590,2,100810,2,2,U,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,2,4,1,1,24,3,2,1,2,3,2,3,1,3,3,1,2,1,5.64705882352941,1.7940772022214
200604,2,100810,2,4,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,5,1,2,2,26,7,2,1,3,3,1,1,1,3,3,2,4,1,4.23529411764706,1.34555790166605
200610,2,100810,2,2, ,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,3,1,2,1,45,4,2,1,5,3,3,3,2,3,3,4,2,1,4.23529411764706,1.34555790166605
200614,2,101010,2,4,U,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,5,3,1,1,57,5,2,3,6, , , ,3,2,2,5,3,4,3.94117647058824,1.25211638071702
200622,2,100910,2,2, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,3,4,2,1,22,9,2,1,99, , , ,9,2,2,1,9,1,2.41176470588235,.766220471782055
200634,2,100810,2,4,U,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2, ,10, , ,1,2,1,1,1,42,7,2,1,8,3,1,1,4,2,2,3,4,1,3.35294117647059,1.06523333881896
200653,2,100810,2,1,S,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,2,1,2,2,59,4,2,1,7,3,3,3,4,2,2,5,2,1,2.52941176470588,.803597080161668
200669,2,100810,2,3,S,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2, ,0, , ,2,2,3,2,2,56,3,2,1,4,3,3,3,2,3,3,5,2,1,3.35294117647059,1.06523333881896
200673,2,100810,2,1,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,1,2,1,2,27,3,1,6,3,3,3,3,1,2,2,2,2,3,7.70588235294118,2.44816784886462
200683,2,100810,2,3,S,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,2,1,4,1,2,36,3,2,2,3,3,1,3,1,3,3,3,2,2,5.58823529411765,1.77538889803159
200690,2,100810,2,1,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,4,1,2,1,58,6,2,1,7,3,3,3,4,2,2,5,4,1,1.94117647058824,.616714038263605
200699,2,100810,2,1,S,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,0, , ,1,2,3,2,2,68,7,2,1,6,2,2,3,3,2,2,6,4,1,1.29411764705882,.411142692175737
200715,2,100810,2,2,U,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,2,2,56,3,1,1,6, , , ,3,2,2,5,2,3,4.11764705882353,1.30818129328644
200723,2,100810,2,2, ,1,1,8,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2, ,0, , ,1,2,1,2,1,55,6,1,6,99,3,3,3,9,2,2,5,4,3,2.11764705882353,.672778950833024
200727,2,100810,2,2,S,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,120,0, , ,1,2,1,1,1,55,7,2,1,7,1,3,3,4,2,2,5,4,1,1.52941176470588,.485895908934962
200728,2,100810,2,1,S,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2, ,0, , ,1,2,4,1,1,42,6,2,1,6,2,2,3,3,2,2,3,4,1,3.35294117647059,1.06523333881896
200741,2,100810,2,3,S,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,8,1,1,20,20, , ,1,2,1,2,1,60,6,2,1,7,1,2,3,4,2,2,5,4,1,2,.635402342453412
200744,2,100810,2,2,S,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,20,10, , ,2,3,4,2,1,18,2,2,1,6,2,1,1,3,3,3,1,1,1,8.17647058823529,2.59767428238307
200756,2,100810,2,3,R,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,2,1,68,5,2,1,6, , , ,3,2,2,6,3,1,1.88235294117647,.598025734073799
200768,2,100810,2,3,S,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,0, , ,2,1,1,2,1,43,3,1,1,5,3,1,3,2,3,3,3,2,3,8.17647058823529,2.59767428238307
200769,2,100810,2,2,U,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,1,5,4,2,1,20,5,2,2,99,2,1,1,9,2,2,1,3,2,3.23529411764706,1.02785673043934
200781,2,100810,2,2,U,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,100,0, , ,2,2,1,2,1,23,5,2,1,2,2,1,1,1,3,3,1,3,1,4.17647058823529,1.32686959747624
200783,2,100810,2,2,S,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,1,1,2,1,73,7,2,3,8,3,3,3,4,2,2,6,4,4,1.64705882352941,.523272517314574
200786,2,100810,2,2,U,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2, ,0, , ,2,2,1,2,1,27,6,2,1,6,3,1,3,3,3,3,2,4,1,3.70588235294118,1.17736316395779
200788,2,100810,2,4,S,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,1,3,2,2,78,6,2,1,1, , , ,1,2,2,6,4,1,1,.317701171226706
200794,2,100810,2,4,U,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,2,1,2,2,51,5,2,1,5,3,2,3,2,2,2,4,3,1,2.94117647058824,.934415209490311
200802,2,100810,2,4,R,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,2,1,55,1,2,1,3, , , ,1,3,3,5,1,1,5.58823529411765,1.77538889803159
200804,2,100810,2,3,U,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,2,2,2,1,21,5,1,1,3,3,3,3,1,3,3,1,3,3,6.94117647058824,2.20521989439714
200809,2,100810,2,4,U,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,3,2,2,1,29,5,2,1,9, , , ,4,2,2,2,3,1,8.17647058823529,2.59767428238307
200811,2,100810,2,4,R,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,0, , ,1,2,2,1,2,30,6,2,1,4,3,3,3,2,2,2,2,4,1,2.05882352941176,.654090646643218
200816,2,100810,2,4,U,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,2,2,82,5,2,1,3, , , ,1,2,2,6,3,1,1.41176470588235,.44851930055535
200825,2,100910,2,4,U,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,100,0, , ,1,2,2,2,2,32,5,2,3,5,2,2,3,2,2,2,2,3,4,7.76470588235294,2.46685615305442
200828,2,101010,2,4,R,1,2,1,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2, , , , , , , ,2,1,2,2,1,25,3,2,1,2,3,3,3,1,3,3,2,2,1,8.17647058823529,2.59767428238307
200833,2,100810,2,4,U,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,15, , ,1,6,1,2,1,24,5,2,1,4,2,2,3,2,2,2,1,3,1,3.11764705882353,.99048012205973
200842,2,100810,2,4,R,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,100,20, , ,1,2,2,2,1,31,5,2,1,5,1,2,3,2,2,2,2,3,1,5.29411764705882,1.68194737708256
200849,2,100810,2,3,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,2,4,1,2,28,5,2,1,7,3,1,1,4,3,3,2,3,1,5.29411764705882,1.68194737708256
200850,2,100810,2,4,U,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2, ,5, , ,2,4,1,2,2,23,6,2,1,4,2,1,3,2,3,3,1,4,1,2.47058823529412,.784908775971862
200851,2,100810,2,3,S,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,1,5,2,1,47,2,2,1,2, , , ,1,3,3,4,1,1,4.94117647058824,1.56981755194372
200865,2,100810,2,4,U,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,200,25, , ,1,3,2,2,1,19,5,1,1,9,3,2,3,4,2,2,1,3,3,8.17647058823529,2.59767428238307
200875,2,100810,2,4,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2, ,0, , ,2,1,1,2,2,30,6,2,1,7,2,1,3,4,3,3,2,4,1,6.70588235294118,2.13046667763791
200876,2,100810,2,4,U,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,1,1,2,1,66,7,2,1,7,3,3,3,4,3,3,6,4,1,2.29411764705882,.728843863402443
200879,2,100810,2,4,U,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,4,3,2,2,66,3,1,1,3, , , ,1,2,2,6,2,3,4.35294117647059,1.38293451004566
200880,2,100810,2,4,S,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2,2,2,20,3,2,5,4, , , ,2,3,3,1,2,4,6.05882352941176,1.92489533155004
200881,2,100810,2,4,U,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,100,15, , ,1,3,4,2,1,23,6,2,1,6,3,1,1,3,2,2,1,4,1,2.11764705882353,.672778950833024
200908,2,100910,2,1,U,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,2,1,4,1,1,39,5,1,1,2,3,3,3,1,3,3,3,3,3,7.94117647058824,2.52292106562384
200914,2,100910,2,1,S,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,10,0, , ,1,3,4,2,2,19,5,2,1,8,2,1,3,4,2,2,1,3,1,2.41176470588235,.766220471782055
200918,2,100910,2,1,U,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,2,55,5,1,2,1, , , ,1,2,2,5,3,3,4.76470588235294,1.5137526393743
200932,2,100910,2,1,S,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,1,2,3,2,2,62,3,2,1,4,3,3,3,2,2,2,5,2,1,2.47058823529412,.784908775971862
200933,2,100910,2,1,S,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,2,2,72,5,2,1,4, , , ,2,2,2,6,3,1,1.64705882352941,.523272517314574
200949,2,100910,2,1,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,2,1,1,1,42,7,2,1,9,3,1,1,4,2,2,3,4,1,3.35294117647059,1.06523333881896
200961,2,100910,2,3,U,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2, ,9998, , ,1,1,1,2,2,62,5,2,2,6,2,3,3,3,2,2,5,3,2,1,.317701171226706
200971,2,100910,2,2,U,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3,1,1,50,5,2,5,2, , , ,1,3,3,4,3,4,3.76470588235294,1.1960514681476
200976,2,101010,2,1,U,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,2,2,75,4,2,1,4, , , ,2,2,2,6,2,1,1.88235294117647,.598025734073799
200980,2,100910,2,3,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,3,1,2,2,45,3,2,1,8,3,3,3,4,2,2,4,2,1,3.82352941176471,1.2147397723374
200992,2,100910,2,3,S,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,8, , ,1,2,4,1,2,55,7,2,1,8,3,3,3,4,2,2,5,4,1,1.70588235294118,.541960821504381
201001,2,100910,2,3,R,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,2,1,71,3,2,1,99, , , ,9,2,2,6,2,1,2.29411764705882,.728843863402443
201003,2,101010,2,3,R,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,2, ,0, , ,2,2,4,2,2,25,5,2,2,1,3,2,2,1,3,3,2,3,2,3,.953103513680118
201005,2,100910,2,3, ,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2, ,0, , ,1,2,1,2,1,54,6,2,1,7,3,1,3,4,2,2,4,4,1,2,.635402342453412
201014,2,100910,2,3,U,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1,1,50,3,2,1,5, , , ,2,2,2,4,2,1,3.58823529411765,1.13998655557818
201016,2,100910,2,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,20,0, , ,1,2,1,2,1,52,6,2,1,8,1,1,3,4,2,2,4,4,1,2.23529411764706,.710155559212637
201017,2,101010,2,1,S,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2,1,51,5,2,1,1, , , ,1,3,3,4,3,1,4.47058823529412,1.42031111842527
201019,2,100910,2,1,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,1,1,2,1,31,6,1,1,5,3,3,3,2,3,3,2,4,3,6.82352941176471,2.16784328601752
201022,2,100910,2,2, ,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2, ,9998, , ,2,2,1,2,2,45,5,2,1,99,2,2,3,9,3,3,4,3,1,2.70588235294118,.859661992731086
201028,2,100910,2,1,S,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,60,0, , ,1,2,2,1,1,48,7,2,1,7,1,1,3,4,2,2,4,4,1,2.29411764705882,.728843863402443
201030,2,100910,2,2,U,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,200,15, , ,2,2,1,2,1,30,7,2,1,3,3,3,3,1,3,3,2,4,1,4.11764705882353,1.30818129328644
201036,2,101010,2,3, ,1,1,1,1,2,2,2,8,2,2,2,2,1,2,2,2,2,2,2,2,2,2, ,0, , ,2,6,1,1,2,94,9,2,9,9,3,2,3,4,3,3,6,9,9,2.35294117647059,.747532167592249
201046,2,100910,2,4,S,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,36, , ,1,2,1,1,2,34,5,2,1,5,3,1,3,2,2,2,2,3,1,4,1.27080468490682
201051,2,100910,2,4,S,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,3, , ,1,2,1,1,1,39,5,1,1,8,2,2,3,4,2,2,3,3,3,5.58823529411765,1.77538889803159
201057,2,100910,2,2,U,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,1,3,2,2,76,3,2,1,2, , , ,1,2,2,6,2,1,1,.317701171226706
201086,2,101010,2,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,23,0, , ,1,2,3,2,2,63,6,2,1,99,3,3,3,2,2,2,5,4,1,1.70588235294118,.541960821504381
201093,2,100910,2,3,S,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,100,10, , ,1,1,1,2,1,48,5,2,1,7,2,1,2,4,2,2,4,3,1,1.82352941176471,.579337429883993
201109,2,100910,2,2,S,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,1,4,1,2,2,23,5,2,1,99,2,1,3,9,2,2,1,3,1,3,.953103513680118
201113,2,101010,2,1,S,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,0, , ,1,2,1,2,1,74,7,9,9,99,3,3,3,9,2,2,6,4,9,1.64705882352941,.523272517314574
201118,2,100910,2,1,S,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2, ,9998, , ,2,2,2,2,2,18,3,1,2,2,2,1,3,1,3,3,1,2,3,6.47058823529412,2.05571346087868
201133,2,100910,2,2,U,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,10, , ,1,2,1,1,2,46,7,2,1,8,1,1,3,4,2,2,4,4,1,2.05882352941176,.654090646643218
201153,2,100910,2,3, ,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2, ,0, , ,2,2,4,2,2,58,5,2,1,2,3,2,3,1,3,3,5,3,1,2.52941176470588,.803597080161668
201161,2,101010,2,2,S,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1,120,12, , ,2,2,1,2,2,28,5,2,1,3,3,2,1,1,3,3,2,3,1,4.76470588235294,1.5137526393743
201185,2,100910,2,3,U,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,1,2,26,2,2,1,1, , , ,1,3,3,2,1,1,8.17647058823529,2.59767428238307
201190,2,100910,2,4,S,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,25, , ,1,1,1,2,1,47,7,2,1,7,3,3,3,4,2,2,4,4,1,1.35294117647059,.429830996365543
201196,2,100910,2,4,S,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,30, , ,2,2,1,2,2,47,7,2,2,7,2,2,3,4,3,3,4,4,2,3.23529411764706,1.02785673043934
201208,2,100910,2,4,R,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2, ,0, , ,1,2,1,2,2,59,6,2,1,5,3,3,3,2,2,2,5,4,1,1.47058823529412,.467207604745156
201209,2,100910,2,4,S,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,50,5, , ,2,2,1,2,1,25,6,2,9,2,2,2,3,1,3,3,2,4,9,4.41176470588235,1.40162281423547
201214,2,100910,2,4,U,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2, ,5, , ,1,2,2,1,2,35,6,1,1,8,2,1,1,4,2,2,3,4,3,5.29411764705882,1.68194737708256
201218,2,100910,2,4,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9, ,0, , ,2,2,1,2,1,25,3,2,1,7,2,1,3,4,3,3,2,2,1,8.17647058823529,2.59767428238307
201238,2,100910,2,2,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,2,2,1,2,2,22,3,2,4,1,2,3,3,1,3,3,1,2,4,4.47058823529412,1.42031111842527
201252,2,100910,2,2,S,1,1,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,9998,9998, , ,2,4,1,2,2,19,3,2,1,1,1,1,1,1,3,3,1,2,1,3.94117647058824,1.25211638071702
201254,2,100910,2,2,U,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2, ,5, , ,1,3,4,2,2,18,2,2,1,8,3,1,3,4,2,2,1,1,1,8.17647058823529,2.59767428238307
201259,2,100910,2,3,S,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,2,1,63,3,2,2,5, , , ,2,2,2,5,2,2,1.58823529411765,.504584213124768
201261,2,100910,2,4,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,1,2,3,2,2,70,3,2,1,3,3,1,3,1,2,2,6,2,1,1.58823529411765,.504584213124768
201267,2,100910,2,3,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8, ,0, , ,2,1,1,1,2,42,5,2,2,3,2,2,3,1,3,3,3,3,2,2.94117647058824,.934415209490311
201282,2,101010,2,3,S,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2, ,10, , ,1,3,1,1,1,43,3,1,1,7,3,1,3,4,2,2,3,2,3,6.58823529411765,2.0930900692583
201284,2,101010,2,4,U,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,1,4,2,2,2,21,5,1,9,99,2,2,3,9,2,2,1,3,3,5.47058823529412,1.73801228965198
201289,2,101010,2,3, ,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,4,4,1,2,26,5,2,1,99,3,3,3,9,3,3,2,3,1,5.64705882352941,1.7940772022214
201300,2,101010,2,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,2,1,1,2,40,3,2,2,6,3,1,3,3,3,3,3,2,2,5.58823529411765,1.77538889803159
201302,2,101010,2,3,S,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2, ,15, , ,2,1,1,2,1,23,5,2,1,3,1,1,1,1,3,3,1,3,1,5.29411764705882,1.68194737708256
201314,2,101010,2,3,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,1,4,2,1,40,7,2,2,99,3,1,1,9,3,3,3,4,2,3.35294117647059,1.06523333881896
201330,2,101010,2,1,S,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,1,20,0, , ,2,1,1,2,1,44,6,2,2,8,1,2,1,4,3,3,3,4,2,5.70588235294118,1.8127655064112
201336,2,101010,2,1,S,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, , ,1,1,1,1,2,31,3,2,2,5,2,2,3,2,2,2,2,2,2,4.05882352941176,1.28949298909663
