Unique ID,Sample type,Interview date,Q.Revised  REVISIONS TO QUESTIONNAIRE.,Census Region - from zip merge,Community type from zip merge - alpha,"Q6a Do you use the internet, at least occasionally?","Q6b Do you send or receive email, at least occasionally?",Do you use Internet,Q7 Did you happen to use the internet YESTERDAY?,PAY1a .Music,PAY1b .OnlineStreaming,PAY1c .Photos,PAY1d .Reading Articles,PAY1e .e-Book,PAY1f .Games,PAY1g .OnlineGameItems,PAY1h .OnlineGamesCheats,PAY1i .Podcasts,PAY1j .Ringtones,PAY1k .Software,PAY1l .MobileApps,PAY1m .ExclusiceWebsites,PAY1n .PremiumContent,PAY1o .Adult content,PAY1p .Others,PAY2a ForDownload,PAY2b ForStreaming,PAY2c ForSubscription,Payflag,PAY3 PastYearlyPayment,PAY4 AvgMonthlyPayment,L1  working cellphone,L1a HouseHold working cellphone,C1 AnyLandline,HH1 How many adults,EMP  Status,PAR Are you the parent or guardian of any children under 18 years of age?,Sex,Age,Education,Hispanic,Race/Ethnicity,Income,ACTIV75. Do you ever use the internet to -- PAY to access or download digital content ,ACTIV87. Do you ever use the internet to -- Use a social networking ,ACTIV112. Do you ever use the internet to -- Use Twitter or another service to share updates ,Income Summary,Individual telephone use,Household telephone use,Recoded age,Recoded education,Race/Ethnicity,Final weight,Standardized Weight
200237,Cell,100710,Initial Version,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,5,,,"Yes, has a home telephone",2,Employed part-time,Yes,Female,40,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$75,000 to under $100,000",Yes/not yesterday,Yes/yesterday,No,$75K+,Dual,Dual HH,35-44,Coll+,White~Hisp,3.470588235,1.102609947
200252,Cell,100710,Initial Version,Midwest,Rural,Yes,Yes,1,"No, did not use the internet yesterday",No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,,,"Yes, has a home telephone",4,Employed full-time,Yes,Female,46,"Some college or university work, but no four-year degree",No,White,"$50,000 to under $75,000",No,No,No,$50K-LT $75K,Dual,Dual HH,45-54,Some coll,White~Hisp,1.705882353,0.541960822
200267,Cell,101010,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,4,,,"No, no home telephone",2,Employed full-time,No,Female,22,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$50,000 to under $75,000",No,Yes/yesterday,No,$50K-LT $75K,CPO,CPO HH,18-24,Coll+,White~Hisp,1.941176471,0.616714038
200279,Cell,100710,Initial Version,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,1,,,"No, no home telephone",2,Employed part-time,Yes,Female,26,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$40,000 to under $50,000",Yes/not yesterday,Yes/yesterday,No,$30K-LT $50k,CPO,CPO HH,25-34,Coll+,White~Hisp,4.823529412,1.532440944
200300,Cell,100710,Initial Version,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,1,400,Nothing,,,"Yes, has a home telephone",2,Employed full-time,Yes,Female,39,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$150,000 or over",Yes/yesterday,Yes/not yesterday,No,$75K+,Dual,Dual HH,35-44,Coll+,White~Hisp,5.647058824,1.794077202
200307,Cell,100710,Initial Version,Midwest,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,1,12,1,,,"No, no home telephone",1,Employed full-time,Yes,Male,31,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",Yes,Black or African-American,"$40,000 to under $50,000",Yes/not yesterday,No,No,$30K-LT $50k,CPO,CPO HH,25-34,Coll+,Hispanic,5.352941177,1.700635681
200338,Cell,100810,10/08 - client changes,West,Rural,Yes,No,1,"No, did not use the internet yesterday",Yes,No,No,No,No,No,No,No,No,No,(DO NOT READ) Don’t know,No,No,No,No,No,No,No,No,1,,Nothing,,,"No, no home telephone",4,Employed full-time,Yes,Male,61,"High school graduate, Grade 12, or GED certificate",Yes,White,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,CPO,CPO HH,55-64,HS grad,Hispanic,5.529411765,1.756700594
200377,Cell,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,1,,42,,,"No, no home telephone",3,Employed full-time,Yes,Male,47,"High school graduate, Grade 12, or GED certificate",No,White,"$150,000 or over",Yes/not yesterday,Yes/not yesterday,No,$75K+,CPO,CPO HH,45-54,HS grad,White~Hisp,5.058823529,1.60719416
200398,Cell,100810,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,1,,60,,,"Yes, has a home telephone",2,Employed full-time,No,Female,50,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,Mixed race,"$150,000 or over",Yes/not yesterday,No,No,$75K+,Dual,Dual HH,45-54,Coll+,Other~Hisp,3.176470588,1.009168426
200399,Cell,100810,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,1,,Nothing,,,"No, no home telephone",2,Employed full-time,No,Male,33,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$50,000 to under $75,000",No,No,No,$50K-LT $75K,CPO,CPO HH,25-34,Coll+,White~Hisp,4.294117647,1.364246206
200424,Cell,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1,10,10,,,"Yes, has a home telephone",1,Employed full-time,No,Female,43,"High school graduate, Grade 12, or GED certificate",No,Black or African-American,"$40,000 to under $50,000",No,Yes/yesterday,No,$30K-LT $50k,Dual,Dual HH,35-44,HS grad,AA~Hisp,3.882352941,1.233428077
200432,Cell,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,1,100,20,,,"Yes, has a home telephone",2,Employed full-time,Yes,Female,40,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$150,000 or over",Yes/not yesterday,Yes/not yesterday,No,$75K+,Dual,Dual HH,35-44,Coll+,White~Hisp,2.882352941,0.915726905
200444,Cell,100810,10/08 - client changes,Northeast,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,1,,,"Yes, has a home telephone",3,Employed part-time,No,Female,59,"High school graduate, Grade 12, or GED certificate",No,White,"$50,000 to under $75,000",No,Yes/yesterday,No,$50K-LT $75K,Dual,Dual HH,55-64,HS grad,White~Hisp,4.058823529,1.289492989
200455,Cell,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,1,,Nothing,,,"Yes, has a home telephone",3,Employed full-time,No,Female,59,"High school graduate, Grade 12, or GED certificate",No,White,"$100,000 to under $150,000",No,Yes/yesterday,No,$75K+,Dual,Dual HH,55-64,HS grad,White~Hisp,2.294117647,0.728843863
200478,Cell,100810,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,1,10,8,,,"Yes, has a home telephone",4,Employed full-time,No,Female,26,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$50,000 to under $75,000",Yes/not yesterday,Yes/yesterday,Yes/yesterday,$50K-LT $75K,Dual,Dual HH,25-34,Coll+,White~Hisp,2.235294118,0.710155559
200506,Cell,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,4,,,"Yes, has a home telephone",4,Not employed,Yes,Female,24,"High school graduate, Grade 12, or GED certificate",No,White,"$10,000 to under $20,000",Yes/not yesterday,Yes/yesterday,No,Under $30K,Dual,Dual HH,18-24,HS grad,White~Hisp,2.529411765,0.80359708
200527,Cell,101010,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,1,,10,,,"Yes, has a home telephone",2,Employed full-time,Yes,Male,36,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$100,000 to under $150,000",Yes/not yesterday,No,No,$75K+,Dual,Dual HH,35-44,Coll+,White~Hisp,2.647058824,0.840973689
200533,Cell,100810,10/08 - client changes,Midwest,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,1,12,12,,,"No, no home telephone",2,Employed full-time,No,Male,31,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$20,000 to under $30,000",Yes/not yesterday,Yes/not yesterday,No,Under $30K,CPO,CPO HH,25-34,Coll+,White~Hisp,6.529411765,2.074401765
200556,Cell,100810,10/08 - client changes,Midwest,Suburban,Yes,No,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,1,,Nothing,,,"No, no home telephone",5,Not employed,Yes,Male,18,"Some college or university work, but no four-year degree",No,Black or African-American,"Less than $10,000",No,Yes/yesterday,Yes/yesterday,Under $30K,CPO,CPO HH,18-24,Some coll,AA~Hisp,5.058823529,1.60719416
200557,Cell,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,1,,5,,,"No, no home telephone",1,Employed full-time,No,Female,49,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$75,000 to under $100,000",Yes/not yesterday,No,No,$75K+,CPO,CPO HH,45-54,Coll+,White~Hisp,6.588235294,2.093090069
200588,Cell,100810,10/08 - client changes,South,,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,1,Nothing,Nothing,,,"No, no home telephone",2,Not employed,Yes,Male,40,"High school graduate, Grade 12, or GED certificate",No,White,"$20,000 to under $30,000",Yes/not yesterday,No,No,Under $30K,CPO,CPO HH,35-44,HS grad,White~Hisp,7.117647059,2.261284807
200600,Cell,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1,,Nothing,,,"No, no home telephone",2,Employed full-time,No,Male,25,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$75,000 to under $100,000",No,Yes/not yesterday,No,$75K+,CPO,CPO HH,25-34,Coll+,White~Hisp,4.764705882,1.513752639
200636,Cell,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,1,,Nothing,,,"No, no home telephone",2,Employed full-time,Yes,Female,28,"High school graduate, Grade 12, or GED certificate",No,White,"$30,000 to under $40,000",Yes/not yesterday,Yes/yesterday,No,$30K-LT $50k,CPO,CPO HH,25-34,HS grad,White~Hisp,8,2.54160937
200646,Cell,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,1,,Nothing,,,"Yes, has a home telephone",2,Employed part-time,No,Male,53,"Some college or university work, but no four-year degree",No,White,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,Dual,Dual HH,45-54,Some coll,White~Hisp,2.705882353,0.859661993
200651,Cell,100810,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,,,"Yes, has a home telephone",2,Employed part-time,No,Female,18,"High school graduate, Grade 12, or GED certificate",No,Mixed race,(DO NOT READ) Don’t know/Refused,No,Yes/yesterday,No,Undesignated,Dual,Dual HH,18-24,HS grad,Other~Hisp,4.058823529,1.289492989
200670,Cell,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,1,,15,,,"No, no home telephone",3,Employed full-time,No,Female,22,"Some college or university work, but no four-year degree",No,Black or African-American,"$10,000 to under $20,000",Yes/not yesterday,Yes/yesterday,Yes/yesterday,Under $30K,CPO,CPO HH,18-24,Some coll,AA~Hisp,2.411764706,0.766220472
200681,Cell,100810,10/08 - client changes,Northeast,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,1,30,10,,,"No, no home telephone",2,Employed part-time,Yes,Female,22,"Technical, trade or vocational school AFTER high school",No,Black or African-American,"Less than $10,000",Yes/yesterday,Yes/yesterday,Yes/yesterday,Under $30K,CPO,CPO HH,18-24,HS grad,AA~Hisp,5.588235294,1.775388898
200685,Cell,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,1,15,3,,,"No, no home telephone",2,Employed full-time,No,Male,28,"Some college or university work, but no four-year degree",No,White,"$10,000 to under $20,000",Yes/not yesterday,Yes/yesterday,Yes/yesterday,Under $30K,CPO,CPO HH,25-34,Some coll,White~Hisp,8.176470588,2.597674282
200693,Cell,100810,10/08 - client changes,Northeast,Rural,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,1,,20,,,"No, no home telephone",3,Employed part-time,No,Female,18,"High school graduate, Grade 12, or GED certificate",Yes,White,(DO NOT READ) Don’t know/Refused,No,Yes/yesterday,Yes/not yesterday,$75K+,CPO,CPO HH,18-24,HS grad,Hispanic,5,1.588505856
200695,Cell,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,Nothing,,,"Yes, has a home telephone",3,Employed full-time,No,Male,29,"High school graduate, Grade 12, or GED certificate",Yes,White,"$20,000 to under $30,000",No,No,No,Under $30K,Dual,Dual HH,25-34,HS grad,Hispanic,8.176470588,2.597674282
200696,Cell,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,1,Nothing,10,,,"Yes, has a home telephone",2,Employed full-time,Yes,Female,37,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$150,000 or over",Yes/not yesterday,No,No,$75K+,Dual,Dual HH,35-44,Coll+,White~Hisp,2.882352941,0.915726905
200704,Cell,100810,10/08 - client changes,South,Suburban,Yes,No,1,"No, did not use the internet yesterday",No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,1,,Don’t know,,,"No, no home telephone",1,Employed full-time,No,Male,51,"Some college or university work, but no four-year degree",No,White,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,CPO,CPO HH,45-54,Some coll,White~Hisp,4.058823529,1.289492989
200706,Cell,100910,10/08 - client changes,South,Urban,Yes,No,1,"Yes, used the internet yesterday",No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,1,,Nothing,,,"No, no home telephone",2,Employed full-time,Yes,Male,28,"High school graduate, Grade 12, or GED certificate",No,Black or African-American,"$50,000 to under $75,000",No,Yes/yesterday,Yes/yesterday,$50K-LT $75K,CPO,CPO HH,25-34,HS grad,AA~Hisp,7.882352941,2.504232761
200714,Cell,100810,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,1,,2,,,"No, no home telephone",1,Employed full-time,No,Male,25,"College or university graduate (BA, BS or other four-year degree received)",No,Black or African-American,"$50,000 to under $75,000",Yes/yesterday,Yes/yesterday,No,$50K-LT $75K,CPO,CPO HH,25-34,Coll+,AA~Hisp,3.588235294,1.139986556
200716,Cell,101010,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,1,,Nothing,,,"No, no home telephone",2,Employed full-time,No,Male,44,"Some college or university work, but no four-year degree",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,CPO,CPO HH,35-44,Some coll,White~Hisp,4.941176471,1.569817552
200717,Cell,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,1,200,60,,,"No, no home telephone",1,(VOL.) Student,No,Male,20,"Some college or university work, but no four-year degree",No,Black or African-American,"$75,000 to under $100,000",Yes/not yesterday,Yes/yesterday,Yes/not yesterday,$75K+,CPO,CPO HH,18-24,Some coll,AA~Hisp,3.764705882,1.196051468
200734,Cell,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,1,,14,,,"Yes, has a home telephone",1,Employed full-time,No,Female,25,"High school graduate, Grade 12, or GED certificate",No,White,"$10,000 to under $20,000",No,Yes/yesterday,No,Under $30K,Dual,Dual HH,25-34,HS grad,White~Hisp,2.882352941,0.915726905
200740,Cell,100810,10/08 - client changes,Midwest,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,1,300,200,,,"No, no home telephone",2,Employed full-time,No,Male,50,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$40,000 to under $50,000",Yes/yesterday,Yes/yesterday,No,$30K-LT $50k,CPO,CPO HH,45-54,Coll+,White~Hisp,4.647058824,1.476376031
200765,Cell,100810,10/08 - client changes,Midwest,Suburban,Yes,No,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1,,40,,,"Yes, has a home telephone",2,Employed part-time,No,Male,52,"High school graduate, Grade 12, or GED certificate",No,White,"$20,000 to under $30,000",No,No,No,Under $30K,Dual,Dual HH,45-54,HS grad,White~Hisp,2.941176471,0.93441521
200767,Cell,100810,10/08 - client changes,South,,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,1,Nothing,Nothing,,,"Yes, has a home telephone",2,Retired,No,Male,72,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$100,000 to under $150,000",No,No,Yes/not yesterday,$75K+,Dual,Dual HH,65+,Coll+,White~Hisp,1.588235294,0.504584213
200770,Cell,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,Yes,No,Yes,No,No,(DO NOT READ) Don’t know,No,No,No,No,No,No,No,No,No,No,1,,10,,,"No, no home telephone",6 or greater,(VOL.) Student,No,Female,27,"College or university graduate (BA, BS or other four-year degree received)",No,Asian or Pacific Islander,"$20,000 to under $30,000",No,Yes/yesterday,No,Under $30K,CPO,CPO HH,25-34,Coll+,Other~Hisp,7.470588235,2.373414632
200774,Cell,100810,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,(DO NOT READ) Don’t know,Yes,1,Nothing,250,,,"Yes, has a home telephone",1,Employed full-time,Yes,Male,44,"Technical, trade or vocational school AFTER high school",No,White,"$75,000 to under $100,000",No,Yes/not yesterday,No,$75K+,Dual,Dual HH,35-44,HS grad,White~Hisp,3.647058824,1.15867486
200795,Cell,100910,10/08 - client changes,West,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,1,,63,,,"No, no home telephone",1,Employed full-time,No,Male,52,"Some college or university work, but no four-year degree",No,White,"$10,000 to under $20,000",No,No,No,Under $30K,CPO,CPO HH,45-54,Some coll,White~Hisp,4.470588235,1.420311118
200797,Cell,100810,10/08 - client changes,West,,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,1,,Nothing,,,"No, no home telephone",2,Employed full-time,Yes,Male,42,"Some college or university work, but no four-year degree",No,White,"$75,000 to under $100,000",No,No,No,$75K+,CPO,CPO HH,35-44,Some coll,White~Hisp,5.176470588,1.644570769
200803,Cell,100810,10/08 - client changes,West,,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,Yes,Yes,Yes,Yes,(DO NOT READ) Don’t know,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Don’t know,Don’t know,,,"Yes, has a home telephone",2,Employed full-time,No,Male,34,"College or university graduate (BA, BS or other four-year degree received)",No,(DO NOT READ) Don’t know/Refused,(DO NOT READ) Don’t know/Refused,Yes/yesterday,Yes/yesterday,No,Undesignated,Dual,Dual HH,25-34,Coll+,DK/Ref,6,1.906207027
200810,Cell,100810,10/08 - client changes,South,,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,,15,,,"No, no home telephone",2,Employed full-time,No,Female,33,"College or university graduate (BA, BS or other four-year degree received)",Yes,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,CPO,CPO HH,25-34,Coll+,Hispanic,4.529411765,1.438999423
200813,Cell,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,(DO NOT READ) Don’t know,No,No,Yes,No,Yes,1,Don’t know,20,,,"No, no home telephone",2,Employed full-time,Yes,Female,34,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,Black or African-American,"$150,000 or over",Yes/yesterday,Yes/yesterday,No,$75K+,CPO,CPO HH,25-34,Coll+,AA~Hisp,4.647058824,1.476376031
200829,Cell,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,1,40,15,,,"No, no home telephone",2,Employed full-time,No,Female,29,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$75,000 to under $100,000",Yes/not yesterday,Yes/not yesterday,Yes/yesterday,$75K+,CPO,CPO HH,25-34,Coll+,White~Hisp,3.823529412,1.214739772
200873,Cell,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,1,,Nothing,,,"Yes, has a home telephone",1,Employed part-time,No,Male,46,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",(DO NOT READ) Don’t know/Refused,(DO NOT READ) Don’t know/Refused,"Less than $10,000",Yes/not yesterday,No,No,Under $30K,Dual,Dual HH,45-54,Coll+,DK/Ref,1.764705882,0.560649126
